name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Jennifer Miller,F,412195102,2000-08-08,Freshman,School of Arts and Sciences,0,1
Keith Smith,M,290340337,2003-05-22,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Richard Whitney,M,118089242,2005-02-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Alan Rowe,M,452829589,2002-04-24,Junior,School of Engineering,0,1
Lance Morris,M,769405791,2001-10-26,Junior,School of Arts and Sciences,0,0
Robert Barker,M,297772992,2001-10-30,Sophomore,School of Arts and Sciences,0,1
Kathleen Hardy,F,370053371,1999-12-05,Freshman,School of Arts and Sciences,0,0
Jeffrey Stanton,M,471021290,1999-11-10,Freshman,School of Engineering,0,0
Tiffany Hall,F,779959595,2002-01-06,Freshman,School of Engineering,0,0
Kimberly Neal,F,220353575,2001-12-07,Freshman,School of Engineering,0,0
Donna Sosa,F,888001315,2001-02-16,Sophomore,School of Arts and Sciences,0,1
Chase Duncan,M,760706522,2002-11-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Brett Harrison,M,368553688,2003-03-03,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Alexis Ford,F,364232448,2005-08-13,Freshman,School of Arts and Sciences,0,0
Kelly Hess,F,416193960,2002-01-08,Sophomore,School of Engineering,1,0
Andrew Krueger,M,755358750,2004-07-16,Freshman,School of Arts and Sciences,0,1
Darlene Shaw,F,965954075,1999-12-28,Junior,School of Arts and Sciences,0,0
Sierra Ross,F,285422354,2002-04-15,Senior,School of Arts and Sciences,1,1
Jose Bell,M,899575133,2004-02-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Curtis Washington,M,622971372,2004-07-25,Freshman,School of Arts and Sciences,0,0
Amber Thompson,F,976483551,2000-05-17,Freshman,School of Arts and Sciences,0,0
John Wolfe,M,905444896,2003-08-26,Freshman,School of Social Work,0,1
Lauren Wallace,F,803228571,2002-08-05,Sophomore,School of Arts and Sciences,0,0
Sylvia Potter,F,282231542,2003-07-26,Senior,School of Arts and Sciences,0,0
Parker Peters,M,174253639,2002-06-06,Sophomore,School of Communication and Information,0,0
Allison Ibarra,F,162505106,2003-12-18,Freshman,School of Environmental and Biological Sciences,0,0
Matthew Adams,M,415579469,2004-12-18,Sophomore,School of Communication and Information,0,0
Stephen Green,M,156437249,2000-12-19,Freshman,School of Social Work,0,0
Dawn Freeman,F,500248201,2003-02-20,Sophomore,School of Arts and Sciences,0,0
Andrew Jackson,M,175118670,2004-05-29,Sophomore,School of Arts and Sciences,0,0
Kenneth Turner,M,988662910,2004-02-04,Freshman,School of Engineering,0,0
Lisa Hicks,F,925227680,2003-11-22,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Thomas Haas,M,171116514,2003-03-15,Sophomore,School of Engineering,0,0
Maria Gonzalez,F,154295734,2004-03-04,Sophomore,School of Social Work,0,1
Diana Wu,F,514646526,2005-09-10,Freshman,Mason Gross School of the Arts,0,0
Candice Romero,F,436208019,2005-04-04,Sophomore,School of Arts and Sciences,0,1
Scott Olsen,M,959703622,2000-07-23,Freshman,School of Arts and Sciences,0,0
James Klein,M,659140092,2001-05-23,Sophomore,School of Engineering,0,1
Beverly Hernandez,F,436694700,2004-09-16,Junior,School of Environmental and Biological Sciences,0,0
Marcus Collins,M,370340760,2002-12-11,Junior,School of Social Work,0,0
Elaine Rush,F,441524155,2003-12-06,Freshman,Mason Gross School of the Arts,0,0
Lindsey Sherman,F,642805604,2003-07-24,Junior,School of Management and Labor Relations,0,0
Dawn Gibbs,F,652210460,1999-12-28,Freshman,School of Communication and Information,0,0
Samantha Thomas,F,842462387,2003-05-19,Sophomore,School of Management and Labor Relations,0,0
Aaron Pace,M,628476162,2002-09-09,Sophomore,School of Arts and Sciences,0,0
Alejandro Mosley,M,427978020,2002-02-07,Freshman,School of Communication and Information,0,0
David Thompson,M,937863937,2002-10-03,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Andrew Myers,M,472818612,2004-10-27,Sophomore,School of Arts and Sciences,0,1
Diane Smith,F,129425036,2004-02-01,Freshman,School of Arts and Sciences,0,0
Carolyn Bailey,F,792980213,2005-08-29,Freshman,School of Communication and Information,0,0
Michael Simpson,M,535970402,2005-08-15,Freshman,School of Arts and Sciences,0,0
Kevin Sanchez,M,278416278,2005-07-31,Sophomore,School of Communication and Information,0,0
Laura Jones,F,688871210,2002-11-11,Freshman,School of Arts and Sciences,0,1
Sharon Kelley,F,857995518,2000-05-22,Sophomore,School of Arts and Sciences,0,0
Ryan Hale,M,969222650,2005-07-08,Senior,School of Arts and Sciences,0,0
Michael Hood,M,799440830,1999-10-17,Junior,School of Arts and Sciences,0,0
Rebecca Johnson,F,582608602,2003-08-14,Senior,School of Arts and Sciences,0,0
James Curtis,M,910020139,2003-04-27,Senior,School of Arts and Sciences,1,1
Jeffrey Rodriguez,M,354787260,2003-07-16,Junior,School of Arts and Sciences,0,0
Stephen Green,M,559924609,2004-03-14,Freshman,School of Social Work,0,0
Sean Long,M,291662994,2005-07-07,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Thomas Daniels,M,515074443,1999-11-08,Freshman,School of Communication and Information,1,1
Regina Ramirez,F,513631968,2002-04-22,Freshman,School of Communication and Information,0,0
Timothy Chan,M,456395398,2002-12-21,Sophomore,School of Arts and Sciences,0,1
Kevin Smith,M,997074821,2001-02-16,Freshman,School of Social Work,0,0
Chase Green,M,582606024,2004-11-14,Sophomore,School of Engineering,0,1
Allison Mcbride,F,474754426,2002-12-05,Freshman,School of Arts and Sciences,0,0
Michael Moore,M,583789028,2004-09-03,Junior,School of Engineering,0,1
Jennifer Miller,F,636628235,2005-03-20,Freshman,School of Arts and Sciences,1,1
Donna Stone,F,730675816,2003-12-25,Freshman,School of Environmental and Biological Sciences,0,0
William Burnett,M,625135745,2000-08-23,Freshman,School of Communication and Information,0,1
Howard Marshall,M,582489427,2003-08-12,Freshman,School of Engineering,0,0
Renee Owens,F,342048067,2005-09-15,Sophomore,School of Engineering,0,0
Sarah Molina,F,581456680,2003-11-27,Junior,School of Arts and Sciences,0,0
Alexa Roberts,F,868476342,2002-02-27,Sophomore,School of Arts and Sciences,0,0
Daniel Fleming,M,654238594,2002-01-05,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Elizabeth Baker,F,369524970,2004-10-08,Senior,Rutgers Business School–Newark and New Brunswick,1,1
Gary Harris,M,318789805,2005-01-27,Sophomore,Rutgers Business School–Newark and New Brunswick,1,0
Steve Castillo,M,782242674,2003-11-09,Freshman,School of Social Work,0,1
Gregory Gonzalez,M,962241960,2001-08-30,Junior,School of Arts and Sciences,0,0
Meagan Norton,F,752184955,2004-08-17,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Denise Christensen,F,944823081,2002-04-06,Senior,School of Social Work,1,1
Jonathan Russell,M,447694159,2004-05-29,Sophomore,School of Engineering,0,1
Julie Smith,F,845118438,2000-03-05,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Michael Solomon,M,750215560,2002-04-14,Freshman,Mason Gross School of the Arts,0,0
Peggy Lewis,F,635762703,2003-07-17,Freshman,Mason Gross School of the Arts,0,0
Joseph Miller,M,536534497,2000-06-17,Junior,School of Arts and Sciences,0,0
Melissa Young,F,123515994,2004-12-19,Freshman,School of Arts and Sciences,0,0
Danielle Hernandez,F,991020535,2001-06-13,Freshman,Mason Gross School of the Arts,0,1
Beth Owens,F,430641445,2005-09-21,Sophomore,Mason Gross School of the Arts,0,0
Angel Riley,F,907253942,2003-03-28,Freshman,School of Engineering,0,1
Jenna Hanson,F,112461245,2000-09-24,Junior,School of Communication and Information,0,1
Miguel Hodges,M,439233243,1999-11-18,Junior,School of Arts and Sciences,0,0
Sean Santana,M,674698078,2001-07-04,Senior,School of Environmental and Biological Sciences,0,1
Deanna Ray,F,457514254,2000-12-16,Freshman,School of Arts and Sciences,0,1
Phyllis Hamilton,F,130899688,2001-12-12,Junior,School of Arts and Sciences,0,1
Anthony Gay,M,519804402,2005-09-14,Sophomore,School of Arts and Sciences,0,0
Eric Evans,M,778065337,2004-02-03,Freshman,School of Communication and Information,0,1
Noah Schneider,M,519682896,2003-11-27,Freshman,School of Arts and Sciences,0,0
James Lam,M,155782224,2002-03-04,Sophomore,School of Arts and Sciences,0,0
Natalie Silva,F,225009177,2005-05-02,Sophomore,School of Arts and Sciences,1,0
Destiny Dunn,F,532492325,2005-02-18,Junior,School of Arts and Sciences,0,1
Monica Phillips DVM,F,287833857,2004-06-23,Sophomore,School of Arts and Sciences,0,0
Hannah Burke,F,827920024,2001-12-17,Sophomore,School of Communication and Information,0,0
Christopher Franklin,M,811294723,2000-03-23,Senior,School of Arts and Sciences,0,0
Adam Higgins,M,708584586,2001-08-20,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Arthur Bauer,M,783837350,2003-10-20,Junior,School of Communication and Information,0,1
Michael Harris,M,808129319,2003-02-10,Freshman,School of Arts and Sciences,0,0
Miss Denise Rodgers,F,135689283,2003-09-21,Freshman,School of Arts and Sciences,0,0
Andrew Miles,M,363044028,2001-03-08,Sophomore,School of Arts and Sciences,0,0
Joshua Weaver,M,751817900,2003-03-29,Sophomore,School of Communication and Information,0,0
Shannon Gutierrez,F,573941534,2003-10-22,Junior,School of Arts and Sciences,0,0
Donald French,M,513400013,2002-09-02,Freshman,School of Communication and Information,0,0
Erica Travis,F,492980473,2004-11-05,Sophomore,School of Arts and Sciences,0,0
Kenneth Smith,M,825529977,2001-07-19,Senior,School of Communication and Information,0,0
Emily Palmer,F,490325641,2001-12-16,Freshman,Mason Gross School of the Arts,0,1
Linda Austin,F,394719195,2001-05-16,Sophomore,School of Management and Labor Relations,0,1
Robert Bolton,M,172482738,2002-07-16,Freshman,School of Arts and Sciences,1,0
Sharon Davis DDS,F,334728887,2002-10-18,Freshman,School of Arts and Sciences,0,0
Andrew Smith,M,483633743,2002-05-05,Sophomore,School of Arts and Sciences,0,0
Amanda Gutierrez,F,727057871,2005-04-19,Junior,School of Arts and Sciences,0,0
Jonathan Alexander,M,725894207,2000-06-30,Freshman,School of Arts and Sciences,0,0
Hector Carroll,M,399254976,2004-01-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Amanda Weber,F,674235108,2005-04-23,Freshman,School of Arts and Sciences,0,0
Victoria Gilmore,F,325350281,2004-02-07,Freshman,School of Arts and Sciences,0,0
Andrew Robertson,M,308074720,2002-09-06,Junior,School of Management and Labor Relations,0,0
Stephen Garza,M,218376269,2003-01-03,Freshman,Mason Gross School of the Arts,0,0
Dr. Karen Garcia DDS,F,460423637,2004-10-11,Freshman,School of Communication and Information,0,0
Hannah Baker,F,611282753,2000-10-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Juan Weaver,M,507745694,2005-01-15,Freshman,Mason Gross School of the Arts,0,0
John Miller,M,690863900,2005-02-28,Junior,School of Engineering,0,1
Mary Arnold,F,395447656,2004-08-08,Senior,School of Engineering,0,0
Miss Charlotte Spencer,F,387766342,2003-07-05,Sophomore,School of Management and Labor Relations,0,0
Marcia Gregory,F,908962752,2000-05-28,Junior,School of Arts and Sciences,0,0
Mr. Mark Moody,M,862297340,2000-01-15,Sophomore,School of Communication and Information,1,0
David Myers,M,464410709,2002-02-15,Sophomore,School of Arts and Sciences,0,0
Laura Mendoza,F,475250184,2000-01-22,Junior,School of Social Work,0,0
Donna Humphrey,F,236739578,2000-07-24,Sophomore,School of Arts and Sciences,0,1
Dennis Murphy,M,452620593,2002-03-10,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jose Woods,M,623817419,2005-03-29,Sophomore,School of Arts and Sciences,0,0
Lisa Garner,F,321666440,2000-08-01,Freshman,School of Arts and Sciences,0,0
Carmen Ruiz,F,647640021,2004-07-23,Freshman,School of Engineering,0,1
Vicki Gonzalez,F,886663842,2003-08-13,Sophomore,School of Arts and Sciences,0,1
Michelle Jenkins,F,304721364,2001-01-16,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Jose White,M,923733241,1999-12-03,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Miss Stacey Christensen,F,827655932,2004-05-12,Junior,Mason Gross School of the Arts,0,0
James Jackson,M,791926535,2003-04-08,Junior,Mason Gross School of the Arts,0,1
Tiffany Johnson,F,102911299,2004-12-13,Sophomore,School of Arts and Sciences,0,0
Jeffery Garcia,M,431919046,2001-04-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Elizabeth Farmer,F,325353671,2002-01-24,Freshman,School of Arts and Sciences,0,0
Anthony House,M,223750258,2003-09-12,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Logan Hernandez,M,596404056,2002-09-05,Sophomore,School of Arts and Sciences,0,0
Michael Carney,M,724872863,2005-07-18,Junior,School of Arts and Sciences,0,0
David Williams,M,765321009,2001-03-10,Sophomore,School of Arts and Sciences,0,0
Jenny Duke,F,842017322,2005-06-20,Freshman,Mason Gross School of the Arts,0,0
John Fernandez,M,947968802,2003-03-14,Freshman,Mason Gross School of the Arts,1,1
Sabrina Taylor,F,364018965,2005-06-14,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Duane Wheeler,M,398238992,2005-05-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Audrey Silva,F,937300266,2003-07-03,Sophomore,School of Arts and Sciences,0,0
Scott Hudson,M,514775137,2003-03-18,Sophomore,School of Environmental and Biological Sciences,0,0
Jonathan Chambers,M,137734689,2001-04-15,Freshman,Mason Gross School of the Arts,0,0
John Benjamin,M,795718037,2003-09-30,Freshman,School of Arts and Sciences,0,1
Luis Romero,M,348432132,2001-07-19,Freshman,School of Engineering,0,1
Katie Hernandez,F,833913415,2001-12-10,Sophomore,Mason Gross School of the Arts,0,0
Jeremiah Thompson,M,177245508,2001-08-12,Freshman,School of Engineering,0,0
Tiffany Collins,F,805135173,2003-09-19,Sophomore,School of Engineering,0,0
Suzanne Thomas,F,301240044,2003-02-06,Sophomore,School of Arts and Sciences,0,0
Mr. Robert Cline,M,892058875,2002-03-27,Sophomore,School of Arts and Sciences,0,0
Jennifer Robinson,F,207019960,2004-02-18,Sophomore,School of Management and Labor Relations,0,0
Wesley Newman,M,175219904,2001-12-26,Sophomore,School of Arts and Sciences,0,0
Tracy Keller,F,606667858,2005-02-04,Freshman,School of Engineering,0,1
Tiffany Valdez,F,455107779,2000-02-05,Freshman,School of Arts and Sciences,0,1
Mr. Thomas Little,M,996186320,2004-02-02,Junior,School of Communication and Information,0,0
Kayla Wilson,F,618055524,2001-02-01,Senior,School of Engineering,0,1
Jasmine Long,F,346488784,2002-05-30,Freshman,School of Engineering,0,0
Brian Love,M,632633326,2000-10-28,Freshman,School of Arts and Sciences,0,1
William Hess,M,240471119,2002-05-31,Sophomore,Mason Gross School of the Arts,0,0
Jason Clark,M,202964635,2002-05-01,Freshman,School of Communication and Information,0,0
Melissa Parsons DDS,F,839194743,2003-02-01,Freshman,Mason Gross School of the Arts,0,0
Theodore Morgan,M,358781827,2000-06-25,Freshman,Mason Gross School of the Arts,0,0
John Ortega,M,204441767,2003-04-21,Sophomore,School of Management and Labor Relations,0,0
William Carpenter,M,693110445,2002-07-06,Senior,School of Arts and Sciences,0,0
Annette Poole,F,660780465,2004-11-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Kyle Adams,M,219100435,2002-05-17,Freshman,School of Management and Labor Relations,0,0
Jacob Barton,M,488640806,2003-11-26,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Michael Edwards,M,723689046,2004-11-05,Freshman,School of Arts and Sciences,0,0
Jessica Mcpherson,F,882236522,2004-01-31,Freshman,School of Arts and Sciences,0,0
Sherri Brown,F,460522831,2003-02-18,Sophomore,School of Environmental and Biological Sciences,0,0
Michael Macias,M,268880999,2000-12-07,Junior,School of Arts and Sciences,0,0
Randy Heath,M,224450342,2002-07-21,Freshman,School of Communication and Information,1,0
John Fisher,M,121908485,2000-05-29,Junior,School of Arts and Sciences,0,0
Terry Collins,M,672407106,2002-05-28,Freshman,School of Environmental and Biological Sciences,0,0
Kurt Weiss,M,770635611,2001-05-09,Junior,School of Communication and Information,0,0
Michael Potter,M,555702754,2000-11-09,Junior,School of Environmental and Biological Sciences,0,0
Brandon Gibson,M,226820749,2003-04-29,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0
Bruce White,M,504902737,2003-09-26,Sophomore,School of Communication and Information,0,1
Rebecca Durham,F,235985923,2001-08-31,Junior,School of Arts and Sciences,0,0
Mark Ramirez,M,545440911,2003-06-12,Senior,School of Arts and Sciences,0,0
Erik Rogers,M,626071478,2002-12-06,Freshman,Mason Gross School of the Arts,0,1
Paul Mccann,M,934959591,2003-11-10,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Nina Hines,F,961560717,2001-08-15,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Christian Frazier,M,235945517,2002-03-20,Freshman,School of Engineering,0,0
Cheryl Perry,F,273804584,2002-11-30,Freshman,School of Arts and Sciences,0,0
Christopher Miller,M,323987139,2000-03-22,Sophomore,School of Engineering,0,0
Amy Hill,F,140546975,2002-09-21,Freshman,School of Environmental and Biological Sciences,0,0
Laura Hansen,F,849462291,2003-04-09,Sophomore,School of Arts and Sciences,0,1
Jeffrey Weeks,M,932366326,2004-02-14,Freshman,School of Arts and Sciences,0,0
Kathryn Moran,F,928536541,2003-02-18,Sophomore,School of Arts and Sciences,0,1
Misty Liu,F,372653016,2004-05-10,Sophomore,School of Arts and Sciences,0,1
David Jackson,M,700622542,2004-10-28,Junior,School of Communication and Information,0,1
