name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Christopher Taylor,M,750810105,2002-09-10,Junior,School of Arts and Sciences,0,1
Charles Heath,M,533712807,2002-01-29,Sophomore,School of Arts and Sciences,0,0
Maria Gonzalez,F,991355748,2002-04-19,Junior,Mason Gross School of the Arts,0,0
Sherry Garcia,F,460900862,2002-12-13,Freshman,School of Arts and Sciences,0,0
Mindy Rodriguez,F,455785716,2004-09-05,Junior,School of Communication and Information,1,1
John Mcdonald,M,405493991,2003-11-29,Freshman,School of Communication and Information,0,0
Candice Clark,F,226545173,2001-03-31,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Lori Caldwell,F,896534142,2001-08-03,Freshman,School of Arts and Sciences,0,1
Michael Carey,M,559415177,2003-04-20,Senior,School of Social Work,0,0
Sandra Harrison,F,115357751,2003-05-11,Junior,School of Arts and Sciences,0,1
Samuel Bell,M,952754701,2004-12-29,Sophomore,School of Arts and Sciences,0,1
Lisa King,F,299368956,2002-12-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Renee Goodwin,F,221811198,2001-01-01,Freshman,School of Arts and Sciences,0,0
Kenneth Nguyen,M,870658973,2000-08-07,Junior,School of Social Work,0,1
Charles Foster,M,901857200,2001-07-21,Sophomore,School of Management and Labor Relations,0,0
Kelly Fox,F,839204879,2005-05-09,Junior,School of Management and Labor Relations,0,1
Anthony Rivas,M,206702338,2005-09-26,Sophomore,Mason Gross School of the Arts,0,0
Jennifer Carter,F,780254250,2001-11-25,Senior,School of Management and Labor Relations,0,0
James Miller,M,724072730,2002-08-15,Freshman,School of Arts and Sciences,0,0
Rodney Moore,M,495826875,2004-02-14,Sophomore,School of Engineering,0,1
Kristina Hall,F,310256315,2001-08-25,Junior,School of Arts and Sciences,0,1
Joseph Schultz,M,440218691,2003-12-18,Freshman,School of Communication and Information,0,1
Sara Lee,F,205936820,2003-05-24,Sophomore,School of Arts and Sciences,0,0
Michael Martin,M,632132205,2003-12-06,Sophomore,School of Arts and Sciences,0,0
Jessica Edwards,F,260435255,2000-07-17,Sophomore,School of Communication and Information,0,1
Cody Fisher,M,486781682,2002-10-28,Sophomore,School of Management and Labor Relations,0,0
Brent Flores,M,492039061,2005-07-02,Junior,Mason Gross School of the Arts,0,1
William Torres,M,211698704,2005-05-24,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Gregory Butler,M,721112750,2004-02-24,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Jon Perez,M,619657280,2004-04-22,Junior,School of Communication and Information,0,1
Eric Gray,M,969438495,2002-04-09,Junior,School of Social Work,0,1
Carol Johnson,F,920705059,2005-01-01,Freshman,School of Social Work,0,0
Benjamin Anderson,M,717576847,2001-03-14,Sophomore,Mason Gross School of the Arts,0,1
John Frank,M,873479810,2004-07-16,Junior,School of Engineering,0,1
Sarah Dawson,F,662301114,2005-04-13,Freshman,School of Communication and Information,0,1
Tiffany Torres,F,407412920,2004-03-09,Freshman,School of Arts and Sciences,0,0
Debbie Huynh MD,F,846652285,2000-06-07,Sophomore,School of Communication and Information,0,0
Mary Campbell,F,546164099,2004-04-19,Sophomore,School of Arts and Sciences,0,0
Jacqueline Butler,F,622678900,2003-01-05,Freshman,School of Arts and Sciences,0,0
Melissa Jensen,F,754124896,2003-08-30,Sophomore,School of Social Work,0,0
Matthew Estrada,M,640538357,2002-11-13,Sophomore,School of Environmental and Biological Sciences,0,0
John Barker,M,464306835,2003-02-16,Senior,School of Engineering,0,0
Melissa Suarez,F,112133847,2001-05-15,Freshman,School of Arts and Sciences,0,0
Tracy Moss,F,651083955,2001-09-11,Freshman,School of Social Work,0,0
Kara Rogers,F,201897417,2004-08-20,Sophomore,Mason Gross School of the Arts,0,0
Ashley Taylor,F,264005059,2000-10-17,Freshman,School of Arts and Sciences,0,0
Shelly Simmons,F,258199378,2005-03-30,Sophomore,School of Management and Labor Relations,0,1
Matthew Richardson,M,593519190,1999-10-31,Junior,School of Social Work,0,0
Alicia Guerrero,F,153006925,2004-08-17,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Omar Livingston,M,323495431,2005-03-21,Junior,School of Arts and Sciences,0,0
Brian Nguyen,M,319464711,2001-04-20,Sophomore,School of Environmental and Biological Sciences,0,0
Edward Montgomery,M,840476907,2004-07-24,Sophomore,School of Arts and Sciences,0,1
Alice Cooper,F,893287972,2003-03-27,Freshman,School of Environmental and Biological Sciences,1,0
Jose Lester,M,812332678,2002-02-26,Freshman,School of Management and Labor Relations,0,0
Patrick Arnold,M,937658818,2004-08-16,Freshman,School of Arts and Sciences,0,0
Elizabeth Hicks,F,148749611,2004-09-22,Freshman,Mason Gross School of the Arts,0,0
Oscar Lambert,M,607421254,2001-05-09,Freshman,School of Environmental and Biological Sciences,0,1
Mallory Barker,F,493605041,2000-10-21,Junior,School of Arts and Sciences,0,0
Maria Mills,F,282228509,2004-04-21,Senior,School of Engineering,0,0
Toni Smith,F,843107270,2001-10-01,Sophomore,School of Communication and Information,0,1
Steven Skinner,M,533528139,2003-06-02,Junior,School of Arts and Sciences,0,1
John Marshall,M,581544380,2003-07-12,Sophomore,School of Engineering,0,0
Lorraine Norton,F,162104169,1999-11-17,Freshman,School of Arts and Sciences,0,0
Kelly Joseph,F,451150364,2004-01-07,Freshman,School of Arts and Sciences,0,0
Adam Garcia,M,686351242,2005-07-14,Freshman,School of Arts and Sciences,0,0
Linda Harper,F,219852744,2000-10-07,Freshman,School of Communication and Information,0,1
Heidi Dean,F,769858687,1999-10-14,Junior,School of Arts and Sciences,0,0
Breanna Morris,F,341658159,2004-07-14,Freshman,School of Communication and Information,0,0
Kimberly Fry,F,695362886,2003-07-08,Sophomore,Mason Gross School of the Arts,0,0
Isaiah Lewis,M,186068941,2000-10-19,Sophomore,School of Management and Labor Relations,0,1
Brian Ramirez,M,201154422,2003-04-18,Sophomore,School of Arts and Sciences,0,0
Sarah Mooney,F,594924040,2004-09-08,Sophomore,School of Arts and Sciences,0,1
Edward Gallagher,M,409960075,2003-12-01,Sophomore,School of Arts and Sciences,0,0
Nathan Cole,M,545706323,2004-02-24,Freshman,School of Engineering,0,0
Amanda Mccall,F,902236355,2005-02-28,Sophomore,School of Communication and Information,0,0
Jennifer Holt,F,193795255,2001-10-27,Freshman,School of Communication and Information,0,0
Nichole Smith,F,202464265,2003-11-25,Sophomore,School of Arts and Sciences,0,1
Patrick Peterson,M,904970621,2000-07-30,Freshman,Mason Gross School of the Arts,0,0
Jasmine Ferguson,F,660194859,2000-09-05,Freshman,School of Engineering,1,0
Laura Ross,F,697591164,2002-04-21,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Harold Reynolds,M,661694718,2000-07-20,Sophomore,Mason Gross School of the Arts,0,0
Lori Bates,F,211416722,2004-12-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Melissa Kidd,F,873005155,2001-09-04,Sophomore,School of Management and Labor Relations,0,0
Shane Myers,M,623544723,2000-03-26,Senior,School of Management and Labor Relations,0,1
Janet Young,F,565944423,2000-08-23,Junior,Mason Gross School of the Arts,0,0
Anthony Mclaughlin,M,213538825,1999-11-19,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Kimberly Pena,F,363994841,2002-11-24,Freshman,School of Arts and Sciences,0,0
Kevin Hubbard,M,306717064,2001-01-27,Sophomore,School of Arts and Sciences,0,0
Ashley Ellis,F,936409032,2000-08-08,Sophomore,School of Arts and Sciences,0,0
Kimberly Martin,F,200062848,2004-10-25,Sophomore,School of Engineering,0,1
Diana Mcdonald,F,877765511,2000-11-13,Freshman,School of Engineering,0,1
Valerie Espinoza,F,110810897,2004-09-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Laura Lopez,F,172366733,2000-10-24,Sophomore,School of Arts and Sciences,0,0
Kimberly Wagner,F,830829346,2004-07-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Jessica Diaz,F,832767669,2004-07-23,Freshman,School of Engineering,0,0
Zachary Huber,M,161819143,2001-04-30,Freshman,Mason Gross School of the Arts,0,0
Robin Lynch,F,970460786,2005-02-25,Freshman,School of Engineering,0,0
Lisa Wells,F,528088123,1999-11-27,Sophomore,Mason Gross School of the Arts,0,0
Thomas Nelson,M,248163096,2000-10-02,Sophomore,School of Management and Labor Relations,0,0
Rachel Clark,F,324578131,2001-12-19,Freshman,School of Arts and Sciences,0,0
Julie Warner,F,667701923,2000-12-18,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Heather Adams,F,729698271,2004-01-16,Freshman,Mason Gross School of the Arts,0,1
Monica Harris,F,860361343,2001-12-06,Freshman,Mason Gross School of the Arts,0,0
Briana Martinez,F,649609903,2003-12-16,Senior,Mason Gross School of the Arts,0,1
William Garza,M,814246515,2004-11-08,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Ashley Castaneda,F,435498842,2001-02-14,Junior,School of Environmental and Biological Sciences,0,0
Elizabeth Freeman,F,244251900,2003-02-11,Freshman,School of Social Work,0,1
Kenneth Simpson,M,863588140,2003-03-31,Freshman,School of Engineering,0,0
Savannah Navarro,F,345052045,2004-01-08,Sophomore,School of Arts and Sciences,0,0
Allen Lee,M,259454428,2005-05-21,Freshman,School of Arts and Sciences,0,0
Ruth Parsons,F,121154387,2001-02-12,Senior,School of Arts and Sciences,0,0
Laurie Lawson,F,194165609,2004-06-23,Senior,Mason Gross School of the Arts,0,0
James Mcdowell,M,175477938,2005-05-07,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Andrew Foley,M,558906085,2000-05-24,Junior,Mason Gross School of the Arts,0,0
Christina Evans,F,389841953,2003-05-15,Freshman,School of Arts and Sciences,0,0
David Gibbs,M,108702827,2001-02-26,Sophomore,School of Engineering,0,1
Gregory Walton,M,856752357,2004-08-24,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Renee Ford,F,255543435,1999-12-19,Junior,Mason Gross School of the Arts,0,0
James Dennis,M,939941446,2004-03-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Mark Lara,M,525088045,2005-06-23,Sophomore,School of Arts and Sciences,0,0
Brandy Small,F,481227764,2000-10-12,Freshman,School of Communication and Information,0,0
Catherine James,F,600132039,2002-02-02,Freshman,School of Social Work,0,1
John Hodges,M,719549467,2002-09-10,Freshman,Mason Gross School of the Arts,0,0
Mr. Patrick Perez DVM,M,553237601,2005-02-18,Sophomore,School of Arts and Sciences,0,0
Daniel Bentley MD,M,674127692,2005-01-19,Senior,School of Arts and Sciences,0,1
Mark Gonzalez,M,577444414,2004-05-24,Junior,School of Arts and Sciences,0,1
Meagan Davis,F,228215185,1999-09-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Michael Smith MD,M,173342196,1999-11-06,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Benjamin Stout,M,795252812,2000-05-04,Sophomore,School of Arts and Sciences,0,1
Lisa Graham,F,422377828,1999-10-28,Freshman,School of Arts and Sciences,1,0
Lindsay Hill,F,452012433,2004-08-29,Sophomore,Mason Gross School of the Arts,0,0
Kim Smith DDS,F,252178989,2000-12-30,Freshman,School of Arts and Sciences,1,1
Tammy Mitchell,F,742119787,2005-04-03,Freshman,School of Arts and Sciences,0,0
Tara Murphy,F,875874036,2002-12-11,Freshman,School of Arts and Sciences,0,1
Cassandra Hunter,F,246972055,2002-05-19,Freshman,School of Communication and Information,0,0
Latoya White,F,125417590,2002-08-01,Freshman,Mason Gross School of the Arts,0,1
Melissa Blackburn,F,877539622,2003-05-25,Sophomore,School of Arts and Sciences,0,0
John Butler,M,877607039,2005-08-24,Junior,School of Arts and Sciences,0,0
Cynthia Bishop,F,619930656,1999-10-27,Freshman,School of Arts and Sciences,0,0
Jacob Thomas,M,357542433,2001-05-18,Sophomore,Mason Gross School of the Arts,1,0
Scott Cannon,M,889466137,2004-11-06,Sophomore,School of Arts and Sciences,0,1
Sarah Chavez,F,349782784,2004-05-03,Senior,School of Social Work,0,1
Mrs. Brittany Macias,F,847197142,2001-08-13,Freshman,Mason Gross School of the Arts,0,0
Paige Martinez,F,434458979,2003-07-21,Sophomore,School of Arts and Sciences,0,1
Samantha Fields,F,695013138,2004-01-31,Sophomore,School of Arts and Sciences,0,0
Kayla Burton,F,952400165,2005-07-23,Freshman,School of Engineering,0,0
Shannon Martin MD,F,225098962,2004-03-30,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Matthew Wilson,M,933009348,2005-04-07,Sophomore,School of Management and Labor Relations,0,1
Jessica Pierce,F,281748403,2005-02-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Anthony Dixon,M,262414225,2005-08-23,Freshman,School of Arts and Sciences,0,0
Julie Brown,F,495503701,2000-06-03,Freshman,School of Environmental and Biological Sciences,0,0
April Berg,F,920259312,2005-01-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Hector Smith,M,598894231,2002-06-06,Junior,School of Arts and Sciences,0,0
Christina Kim,F,158249642,2003-08-23,Sophomore,School of Engineering,1,1
Margaret Harrington,F,966819000,2004-03-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Valerie Rogers,F,216386803,2004-08-22,Freshman,School of Engineering,0,0
Emily Zhang,F,895063303,2002-11-13,Freshman,School of Arts and Sciences,1,0
Oscar Reese,M,161680114,2003-05-22,Freshman,School of Engineering,0,1
Corey Jones,M,140292769,2003-01-05,Sophomore,School of Engineering,0,0
Nicholas Day,M,654138045,2002-01-18,Freshman,School of Engineering,1,0
Brittany Romero,F,805108892,2004-02-20,Freshman,School of Engineering,0,0
Denise Waters,F,975088505,2000-02-28,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Amanda Walsh,F,419991367,2003-05-17,Freshman,School of Arts and Sciences,0,0
Thomas Lewis,M,251211264,2003-02-09,Freshman,School of Engineering,0,0
Aaron Tate,M,386969935,2002-06-19,Freshman,School of Arts and Sciences,0,1
Michele Willis,F,368364224,2002-01-17,Sophomore,Mason Gross School of the Arts,0,0
Joel Higgins,M,679346085,2005-02-20,Senior,School of Communication and Information,0,0
Gabriel Braun,M,346331750,2002-04-10,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Melissa Newman,F,700521954,2002-11-23,Freshman,School of Arts and Sciences,0,0
David Weaver,M,215477626,2002-03-10,Junior,School of Arts and Sciences,1,0
Jill Howard,F,251595077,2002-02-06,Freshman,School of Communication and Information,0,0
Alexander Rodriguez,M,722416727,2002-09-11,Senior,Mason Gross School of the Arts,0,0
Nicole Rojas,F,102112369,2004-02-22,Sophomore,School of Engineering,0,0
Robert Noble,M,883019235,2002-02-18,Sophomore,School of Social Work,1,0
Jennifer Atkinson,F,909398215,2003-03-02,Sophomore,School of Environmental and Biological Sciences,1,1
Christopher Juarez,M,514256839,2004-03-29,Junior,School of Communication and Information,0,0
Michael Parsons,M,300494115,2005-07-06,Freshman,School of Arts and Sciences,0,1
Lauren Wiggins,F,748752826,2002-01-13,Sophomore,School of Arts and Sciences,0,1
Danielle Brooks,F,501571355,2000-08-25,Freshman,School of Arts and Sciences,0,1
Jacqueline Larson,F,170883823,2001-08-17,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Patricia Hughes,F,288830617,2003-10-04,Sophomore,School of Arts and Sciences,0,0
Justin Mueller,M,139390469,2000-10-04,Freshman,School of Arts and Sciences,0,1
Wendy Edwards,F,851530822,2004-06-03,Sophomore,School of Engineering,0,0
Donna Pierce,F,108265547,2004-12-02,Freshman,School of Management and Labor Relations,0,0
Michael Taylor,M,489110179,2000-04-19,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Brittany Robbins,F,926631523,2002-04-16,Sophomore,Mason Gross School of the Arts,0,0
James Robinson,M,930019199,2003-08-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jesus Huffman,M,273031085,2000-06-09,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Carolyn Sullivan,F,973399217,2005-07-29,Junior,School of Environmental and Biological Sciences,0,0
Robert Noble,M,398862652,2001-06-14,Freshman,School of Engineering,0,0
Tanya Alvarez,F,650223369,2001-08-24,Freshman,School of Arts and Sciences,0,0
Sarah Griffith,F,661871646,2001-02-13,Sophomore,School of Arts and Sciences,0,1
Lisa Carpenter,F,563874147,2001-05-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Ronald Williams,M,700116546,2002-02-27,Junior,School of Arts and Sciences,0,0
Thomas Walker,M,184238660,2001-05-13,Senior,School of Engineering,0,0
Michael Carlson,M,682521108,2001-08-29,Senior,School of Arts and Sciences,0,0
Janet Collins,F,788620249,2002-10-20,Freshman,School of Management and Labor Relations,0,0
Derek Davis,M,163197407,2000-08-23,Junior,School of Arts and Sciences,0,0
Karen Wright,F,407252298,2001-02-27,Senior,School of Social Work,0,0
Stephanie Jackson,F,252786739,2004-09-22,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
John Miller,M,431421777,2003-06-22,Senior,School of Arts and Sciences,0,0
Alexander Schultz,M,765025533,2000-09-08,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jordan Gregory,M,803469079,2002-03-08,Junior,School of Arts and Sciences,0,0
Jeffrey Soto,M,903158164,2004-06-06,Sophomore,School of Arts and Sciences,0,1
Stephanie Paul,F,100718043,2001-07-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Linda Rogers,F,609717291,2000-06-05,Senior,School of Management and Labor Relations,1,0
Jonathan Munoz PhD,M,466874595,2001-12-21,Freshman,School of Social Work,0,1
Paula Munoz,F,792558243,2002-09-11,Sophomore,School of Communication and Information,0,1
Heather Gutierrez,F,285402585,2005-01-21,Junior,School of Communication and Information,0,0
William Smith,M,238474137,2003-05-01,Junior,Rutgers Business School–Newark and New Brunswick,0,0
